,Feature,Mean_SHAP
564,global_economy__exchange_rate_lcu_per_euro_period_average__euro,0.0
533,global_economy__deflator_private_consumption_lcu__index,0.0
532,global_economy__deflator_private_consumption_euro__index,0.0
530,global_economy__deflator_nia_imports_of_goods_non_factor_services_lcu__index,0.0
486,global_economy__deflator_fixed_investment_government_lcu__index,0.0
497,global_economy__deflator_gdp_at_factor_cost_agriculture_lcu__index,0.0
495,global_economy__deflator_fixed_investment_us__index,0.0
494,global_economy__deflator_fixed_investment_private_residential_us__index,0.0
493,global_economy__deflator_fixed_investment_private_residential_lcu__index,0.0
492,global_economy__deflator_fixed_investment_private_residential_euro__index,0.0
491,global_economy__deflator_fixed_investment_private_non_residential_us__index,0.0
490,global_economy__deflator_fixed_investment_private_non_residential_lcu__index,0.0
488,global_economy__deflator_fixed_investment_lcu__index,0.0
487,global_economy__deflator_fixed_investment_government_us__index,0.0
485,global_economy__deflator_fixed_investment_government_euro__index,0.0
527,global_economy__deflator_nia_exports_of_goods_non_factor_services_lcu__index,0.0
484,global_economy__deflator_fixed_investment_euro__index,0.0
481,global_economy__deflator_consumption_total_us__index,0.0
480,global_economy__deflator_consumption_total_lcu__index,0.0
479,global_economy__deflator_consumption_total_euro__index,0.0
478,global_economy__debt_total_of_gdp_unspecified_government__percentage,0.0
476,global_economy__debt_total_of_gdp_central_government__percentage,0.0
475,global_economy__debt_total_in_us_unspecified_government__u_s_dollar,0.0
474,global_economy__debt_total_in_us_general_government__u_s_dollar,0.0
473,global_economy__debt_total_in_us_central_government__u_s_dollar,0.0
499,global_economy__deflator_gdp_at_factor_cost_euro__euro,0.0
500,global_economy__deflator_gdp_at_factor_cost_industry_construction_euro__index,0.0
501,global_economy__deflator_gdp_at_factor_cost_industry_construction_lcu__index,0.0
502,global_economy__deflator_gdp_at_factor_cost_industry_construction_us__index,0.0
525,global_economy__deflator_gross_domestic_product_us__index,0.0
524,global_economy__deflator_gross_domestic_product_lcu__index,0.0
523,global_economy__deflator_gross_domestic_product_euro__index,0.0
522,global_economy__deflator_gross_domestic_investment_us__index,0.0
521,global_economy__deflator_gross_domestic_investment_lcu__index,0.0
520,global_economy__deflator_gross_domestic_investment_euro__index,0.0
519,global_economy__deflator_gross_domestic_demand_absorption_us__index,0.0
518,global_economy__deflator_gross_domestic_demand_absorption_lcu__index,0.0
517,global_economy__deflator_gross_domestic_demand_absorption_euro__index,0.0
516,global_economy__deflator_government_consumption_us__index,0.0
515,global_economy__deflator_government_consumption_lcu__index,0.0
512,global_economy__deflator_gdp_at_factor_cost_services_us__index,0.0
511,global_economy__deflator_gdp_at_factor_cost_services_lcu__index,0.0
510,global_economy__deflator_gdp_at_factor_cost_services_euro__index,0.0
509,global_economy__deflator_gdp_at_factor_cost_lcu__index,0.0
508,global_economy__deflator_gdp_at_factor_cost_industry_us__index,0.0
506,global_economy__deflator_gdp_at_factor_cost_industry_manufacturing_lcu__index,0.0
504,global_economy__deflator_gdp_at_factor_cost_industry_lcu__index,0.0
503,global_economy__deflator_gdp_at_factor_cost_industry_euro__index,0.0
593,global_economy__fiscal_balance_current_in_lcu_general_government__euro,0.0
594,global_economy__fiscal_balance_current_in_lcu_general_government__u_s_dollar,0.0
595,global_economy__fiscal_balance_current_in_lcu_unspecified_government__chinese_renminbi,0.0
658,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_central_government__percentage,0.0
676,global_economy__growth_rate_current_expenditure_in_lcu__percentage,0.0
675,global_economy__growth_rate_current_expenditure_in_euro_unspecified_government__percentage,0.0
674,global_economy__growth_rate_current_expenditure_in_euro_general_government__percentage,0.0
673,global_economy__growth_rate_current_expenditure_in_euro_central_government__percentage,0.0
665,global_economy__full_employment_potential_real_gdp__u_s_dollar,0.0
663,global_economy__full_employment_potential_real_gdp__chinese_renminbi,0.0
661,global_economy__fixed_investment_deflator_year_on_year_percent_change__percent_change_year_ago,0.0
660,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_unspecified_government__percentage,0.0
659,global_economy__fiscal_balance_unspecified_total_otherwise_current_of_gdp_general_government__percentage,0.0
657,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_unspecified_government__u_s_dollar,0.0
646,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_euro_central_government__euro,0.0
656,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_general_government__u_s_dollar,0.0
655,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_us_central_government__u_s_dollar,0.0
654,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__u_s_dollar,0.0
653,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__euro,0.0
652,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_unspecified_government__chinese_renminbi,0.0
651,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__u_s_dollar,0.0
650,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__euro,0.0
649,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_general_government__chinese_renminbi,0.0
648,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_lcu_central_government__u_s_dollar,0.0
677,global_economy__growth_rate_current_expenditure_in_lcu_central_government__percentage,0.0
678,global_economy__growth_rate_current_expenditure_in_lcu_general_government__percentage,0.0
679,global_economy__growth_rate_current_expenditure_in_u_s_dollars__percentage,0.0
680,global_economy__growth_rate_current_expenditure_in_u_s_dollars_central_government__percentage,0.0
718,global_economy__growth_rate_total_expenditure_in_lcu_general_government__percentage,0.0
717,global_economy__growth_rate_total_expenditure_in_lcu_central_government__percentage,0.0
715,global_economy__growth_rate_total_expenditure_in_euro_general_government__percentage,0.0
714,global_economy__growth_rate_total_expenditure_in_euro_central_government__percentage,0.0
709,global_economy__growth_rate_real_ppp_gdp_per_capita__percentage,0.0
702,global_economy__growth_rate_population_age_bracket_0_14__percentage,0.0
700,global_economy__growth_rate_nominal_private_consumption_per_capita__percentage,0.0
699,global_economy__growth_rate_nominal_ppp_gdp_per_capita__percentage,0.0
696,global_economy__growth_rate_money_supply_m3_period_end_year_on_year_percent_change_lcu__percent_change_year_ago,0.0
690,global_economy__growth_rate_current_revenue_in_u_s_dollars_general_government__percentage,0.0
689,global_economy__growth_rate_current_revenue_in_u_s_dollars_central_government__percentage,0.0
688,global_economy__growth_rate_current_revenue_in_u_s_dollars__percentage,0.0
687,global_economy__growth_rate_current_revenue_in_lcu_general_government__percentage,0.0
686,global_economy__growth_rate_current_revenue_in_lcu_central_government__percentage,0.0
685,global_economy__growth_rate_current_revenue_in_lcu__percentage,0.0
684,global_economy__growth_rate_current_revenue_in_euro_unspecified_government__percentage,0.0
683,global_economy__growth_rate_current_revenue_in_euro_general_government__percentage,0.0
682,global_economy__growth_rate_current_revenue_in_euro_central_government__percentage,0.0
681,global_economy__growth_rate_current_expenditure_in_u_s_dollars_general_government__percentage,0.0
647,global_economy__fiscal_balance_unspecified_total_otherwise_current_in_euro_general_government__euro,0.0
645,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_us_unspecified_government__u_s_dollar,0.0
596,global_economy__fiscal_balance_current_in_lcu_unspecified_government__euro,0.0
608,global_economy__fiscal_balance_current_primary_in_lcu_general_government__chinese_renminbi,0.0
619,global_economy__fiscal_balance_current_primary_of_gdp_unspecified_government__percentage,0.0
617,global_economy__fiscal_balance_current_primary_of_gdp_central_government__percentage,0.0
616,global_economy__fiscal_balance_current_primary_in_us_unspecified_government__u_s_dollar,0.0
614,global_economy__fiscal_balance_current_primary_in_us_central_government__u_s_dollar,0.0
613,global_economy__fiscal_balance_current_primary_in_lcu_unspecified_government__u_s_dollar,0.0
612,global_economy__fiscal_balance_current_primary_in_lcu_unspecified_government__euro,0.0
611,global_economy__fiscal_balance_current_primary_in_lcu_unspecified_government__chinese_renminbi,0.0
610,global_economy__fiscal_balance_current_primary_in_lcu_general_government__u_s_dollar,0.0
609,global_economy__fiscal_balance_current_primary_in_lcu_general_government__euro,0.0
607,global_economy__fiscal_balance_current_primary_in_lcu_central_government__u_s_dollar,0.0
644,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_us_general_government__u_s_dollar,0.0
606,global_economy__fiscal_balance_current_primary_in_euro_unspecified_government__euro,0.0
605,global_economy__fiscal_balance_current_primary_in_euro_general_government__euro,0.0
604,global_economy__fiscal_balance_current_primary_in_euro_central_government__euro,0.0
603,global_economy__fiscal_balance_current_of_gdp_unspecified_government__percentage,0.0
602,global_economy__fiscal_balance_current_of_gdp_general_government__percentage,0.0
601,global_economy__fiscal_balance_current_of_gdp_central_government__percentage,0.0
600,global_economy__fiscal_balance_current_in_us_unspecified_government__u_s_dollar,0.0
598,global_economy__fiscal_balance_current_in_us_central_government__u_s_dollar,0.0
597,global_economy__fiscal_balance_current_in_lcu_unspecified_government__u_s_dollar,0.0
620,global_economy__fiscal_balance_overall_government_savings_in_euro_central_government__euro,0.0
622,global_economy__fiscal_balance_overall_government_savings_in_euro_unspecified_government__euro,0.0
623,global_economy__fiscal_balance_overall_government_savings_in_lcu_central_government__u_s_dollar,0.0
624,global_economy__fiscal_balance_overall_government_savings_in_lcu_general_government__chinese_renminbi,0.0
643,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__u_s_dollar,0.0
642,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__euro,0.0
641,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_unspecified_government__chinese_renminbi,0.0
640,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_general_government__u_s_dollar,0.0
639,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_general_government__euro,0.0
638,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_lcu_general_government__chinese_renminbi,0.0
637,global_economy__fiscal_balance_overall_primary_excludes_interest_payments_in_euro_unspecified_government__euro,0.0
636,global_economy__fiscal_balance_overall_otherwise_current_in_euro_unspecified_government__euro,0.0
635,global_economy__fiscal_balance_overall_of_gdp_unspecified_government__percentage,0.0
634,global_economy__fiscal_balance_overall_of_gdp_general_government__percentage,0.0
633,global_economy__fiscal_balance_overall_of_gdp_central_government__percentage,0.0
632,global_economy__fiscal_balance_overall_government_savings_in_us_unspecified_government__u_s_dollar,0.0
631,global_economy__fiscal_balance_overall_government_savings_in_us_general_government__u_s_dollar,0.0
630,global_economy__fiscal_balance_overall_government_savings_in_us_central_government__u_s_dollar,0.0
629,global_economy__fiscal_balance_overall_government_savings_in_lcu_unspecified_government__u_s_dollar,0.0
628,global_economy__fiscal_balance_overall_government_savings_in_lcu_unspecified_government__euro,0.0
627,global_economy__fiscal_balance_overall_government_savings_in_lcu_unspecified_government__chinese_renminbi,0.0
626,global_economy__fiscal_balance_overall_government_savings_in_lcu_general_government__u_s_dollar,0.0
625,global_economy__fiscal_balance_overall_government_savings_in_lcu_general_government__euro,0.0
1707,registrations__buildtype_kombi_fill_zero,0.0
